country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Denmark,DK,2020-33,65-79yr,37,872317,10,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-34,65-79yr,24,872317,7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-35,65-79yr,39,872317,7.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-36,65-79yr,76,872317,13.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-37,65-79yr,184,872317,29.8,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-38,65-79yr,226,872317,47,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-39,65-79yr,229,872317,52.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-40,65-79yr,203,872317,49.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-41,65-79yr,213,872317,47.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-42,65-79yr,292,872317,57.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-43,65-79yr,395,872317,78.8,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-44,65-79yr,489,872317,101.3,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-45,65-79yr,497,872317,113,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-46,65-79yr,495,872317,113.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-47,65-79yr,481,872317,111.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-48,65-79yr,601,872317,124,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-49,65-79yr,765,872317,156.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-50,65-79yr,1354,872317,242.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-51,65-79yr,1993,872317,383.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-52,65-79yr,1464,872317,396.3,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-53,65-79yr,1524,872317,342.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-01,65-79yr,1049,872317,295,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-02,65-79yr,665,872317,196.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-03,65-79yr,513,872317,135,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-04,65-79yr,315,872317,94.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-05,65-79yr,309,872317,71.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-09,80+yr,0,263746,,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-10,80+yr,4,263746,,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-11,80+yr,23,263746,10.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-12,80+yr,89,263746,42.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-13,80+yr,142,263746,87.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-14,80+yr,210,263746,133.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-15,80+yr,129,263746,128.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-16,80+yr,127,263746,97.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-17,80+yr,138,263746,100.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-18,80+yr,78,263746,81.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-19,80+yr,39,263746,44.4,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-20,80+yr,24,263746,23.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-21,80+yr,19,263746,16.3,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-22,80+yr,23,263746,15.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-23,80+yr,11,263746,12.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-24,80+yr,17,263746,10.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-25,80+yr,9,263746,9.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-26,80+yr,15,263746,9.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-27,80+yr,5,263746,7.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-28,80+yr,2,263746,2.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-29,80+yr,11,263746,4.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-30,80+yr,5,263746,6.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-31,80+yr,7,263746,4.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-32,80+yr,7,263746,5.3,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-33,80+yr,7,263746,5.3,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-34,80+yr,8,263746,5.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-35,80+yr,8,263746,6.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-36,80+yr,15,263746,8.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-37,80+yr,43,263746,22,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-38,80+yr,71,263746,43.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-39,80+yr,74,263746,55,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-40,80+yr,43,263746,44.4,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-41,80+yr,70,263746,42.8,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-42,80+yr,77,263746,55.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-43,80+yr,92,263746,64.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-44,80+yr,116,263746,78.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-45,80+yr,115,263746,87.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-46,80+yr,141,263746,97.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-47,80+yr,178,263746,120.9,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-48,80+yr,207,263746,146,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-49,80+yr,248,263746,172.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-50,80+yr,459,263746,268.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-51,80+yr,657,263746,423.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-52,80+yr,687,263746,509.6,"TESSy COVID-19, national weekly data"
Denmark,DK,2020-53,80+yr,843,263746,580.1,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-01,80+yr,690,263746,581.2,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-02,80+yr,525,263746,460.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-03,80+yr,334,263746,325.7,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-04,80+yr,179,263746,194.5,"TESSy COVID-19, national weekly data"
Denmark,DK,2021-05,80+yr,137,263746,119.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-09,<15yr,0,217423,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-10,<15yr,0,217423,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-11,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-12,<15yr,5,217423,2.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-13,<15yr,0,217423,2.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-14,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-15,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-16,<15yr,7,217423,3.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-17,<15yr,0,217423,3.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-18,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-19,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-20,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-21,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-22,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-23,<15yr,6,217423,2.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-24,<15yr,4,217423,4.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-25,<15yr,0,217423,1.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-26,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-27,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-28,<15yr,2,217423,0.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-29,<15yr,0,217423,0.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-30,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-31,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-32,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-33,<15yr,0,217423,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-34,<15yr,4,217423,1.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-35,<15yr,0,217423,1.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-36,<15yr,3,217423,1.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-37,<15yr,0,217423,1.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-38,<15yr,28,217423,12.9,"TESSy COVID-19, national weekly data"
